"","Airline_ID","Airline_ID..2","Source_Airport","Source_Airport_ID","Des_Airport","Des_Airport_ID","Codeshare","Stops","Equipment","name_source","city_source","Country","IATA","ICAO","name_des","city_des"
"654","3163","3163","KIX","3992","GUM","2246","",0,"772 739","Kansai International Airport","Osaka","Japan","KIX","RJBB","Antonio B. Won Pat International Airport","Agana"
"655","3163","3163","KIX","3992","ICN","3930","",0,"772 333 73H 739 77W 332","Kansai International Airport","Osaka","Japan","KIX","RJBB","Incheon International Airport","Seoul"
"656","3163","3163","KIX","3992","PUS","2372","",0,"73H","Kansai International Airport","Osaka","Japan","KIX","RJBB","Gimhae International Airport","Busan"
"657","3163","3163","KMQ","2322","ICN","3930","",0,"73H","Komatsu Airport","Kanazawa","Japan","KMQ","RJNK","Incheon International Airport","Seoul"
"658","3163","3163","KOJ","2307","ICN","3930","",0,"73H 73J 739","Kagoshima Airport","Kagoshima","Japan","KOJ","RJFK","Incheon International Airport","Seoul"
"659","3163","3163","NGO","3942","CJU","2370","",0,"73H","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Jeju International Airport","Cheju"
"660","3163","3163","NGO","3942","ICN","3930","",0,"772 73H 332 333","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Incheon International Airport","Seoul"
"661","3163","3163","NGO","3942","PUS","2372","",0,"739","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Gimhae International Airport","Busan"
"662","3163","3163","NRT","2279","CJU","2370","",0,"739","Narita International Airport","Tokyo","Japan","NRT","RJAA","Jeju International Airport","Cheju"
"663","3163","3163","NRT","2279","HNL","3728","",0,"333","Narita International Airport","Tokyo","Japan","NRT","RJAA","Honolulu International Airport","Honolulu"
"664","3163","3163","NRT","2279","ICN","3930","",0,"332 73H 77W 333 744 73J","Narita International Airport","Tokyo","Japan","NRT","RJAA","Incheon International Airport","Seoul"
"665","3163","3163","NRT","2279","PUS","2372","",0,"739","Narita International Airport","Tokyo","Japan","NRT","RJAA","Gimhae International Airport","Busan"
"666","3163","3163","OIT","2310","ICN","3930","",0,"73H 73J","Oita Airport","Oita","Japan","OIT","RJFO","Incheon International Airport","Seoul"
"667","3163","3163","OKJ","2327","ICN","3930","",0,"739","Okayama Airport","Okayama","Japan","OKJ","RJOB","Incheon International Airport","Seoul"
"668","3090","3090","FUK","2305","AMS","580","",0,"777","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Amsterdam Airport Schiphol","Amsterdam"
"669","3090","3090","KIX","3992","AMS","580","",0,"777","Kansai International Airport","Osaka","Japan","KIX","RJBB","Amsterdam Airport Schiphol","Amsterdam"
"670","3090","3090","NRT","2279","AMS","580","",0,"74M 747 777","Narita International Airport","Tokyo","Japan","NRT","RJAA","Amsterdam Airport Schiphol","Amsterdam"
"671","3320","3320","HND","2359","FRA","340","",0,"744","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Frankfurt am Main International Airport","Frankfurt"
"672","3320","3320","HND","2359","MUC","346","",0,"346","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Munich International Airport","Munich"
"673","3320","3320","KIX","3992","FRA","340","",0,"744","Kansai International Airport","Osaka","Japan","KIX","RJBB","Frankfurt am Main International Airport","Frankfurt"
"674","3320","3320","KIX","3992","NRT","2279","",0,"744","Kansai International Airport","Osaka","Japan","KIX","RJBB","Narita International Airport","Tokyo"
"675","3320","3320","NGO","3942","FRA","340","",0,"343","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Frankfurt am Main International Airport","Frankfurt"
"676","3320","3320","NRT","2279","DUS","345","Y",0,"788","Narita International Airport","Tokyo","Japan","NRT","RJAA","Düsseldorf International Airport","Duesseldorf"
"677","3320","3320","NRT","2279","KIX","3992","",0,"744","Narita International Airport","Tokyo","Japan","NRT","RJAA","Kansai International Airport","Osaka"
"678","9810","9810","CTS","2287","ICN","3930","",0,"738","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Incheon International Airport","Seoul"
"679","9810","9810","NGS","2313","ICN","3930","",0,"738","Nagasaki Airport","Nagasaki","Japan","NGS","RJFU","Incheon International Airport","Seoul"
"680","9810","9810","OKA","2384","ICN","3930","",0,"738","Naha Airport","Okinawa","Japan","OKA","ROAH","Incheon International Airport","Seoul"
"681","4559","4559","NRT","2279","ZRH","1678","",0,"343","Narita International Airport","Tokyo","Japan","NRT","RJAA","Zürich Airport","Zurich"
"682","3378","3378","KIX","3992","KUL","3304","",0,"333","Kansai International Airport","Osaka","Japan","KIX","RJBB","Kuala Lumpur International Airport","Kuala Lumpur"
"683","3378","3378","NRT","2279","BKI","3269","",0,"738","Narita International Airport","Tokyo","Japan","NRT","RJAA","Kota Kinabalu International Airport","Kota Kinabalu"
"684","3378","3378","NRT","2279","DFW","3670","",0,"777","Narita International Airport","Tokyo","Japan","NRT","RJAA","Dallas Fort Worth International Airport","Dallas-Fort Worth"
"685","3378","3378","NRT","2279","KUL","3304","",0,"772","Narita International Airport","Tokyo","Japan","NRT","RJAA","Kuala Lumpur International Airport","Kuala Lumpur"
"686","3378","3378","NRT","2279","ORD","3830","",0,"777","Narita International Airport","Tokyo","Japan","NRT","RJAA","Chicago O'Hare International Airport","Chicago"
"687","17675","17675","CTS","2287","KIX","3992","",0,"320","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Kansai International Airport","Osaka"
"688","17675","17675","FUK","2305","KIX","3992","",0,"320","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Kansai International Airport","Osaka"
"689","17675","17675","ISG","2387","KIX","3992","",0,"320","Ishigaki Airport","Ishigaki","Japan","ISG","ROIG","Kansai International Airport","Osaka"
"690","17675","17675","ISG","2387","OKA","2384","",0,"320","Ishigaki Airport","Ishigaki","Japan","ISG","ROIG","Naha Airport","Okinawa"
"691","17675","17675","KIX","3992","CTS","2287","",0,"320","Kansai International Airport","Osaka","Japan","KIX","RJBB","New Chitose Airport","Sapporo"
"692","17675","17675","KIX","3992","FUK","2305","",0,"320","Kansai International Airport","Osaka","Japan","KIX","RJBB","Fukuoka Airport","Fukuoka"
"693","17675","17675","KIX","3992","HKG","3077","",0,"320","Kansai International Airport","Osaka","Japan","KIX","RJBB","Chek Lap Kok International Airport","Hong Kong"
"694","17675","17675","KIX","3992","ICN","3930","",0,"320","Kansai International Airport","Osaka","Japan","KIX","RJBB","Incheon International Airport","Seoul"
"695","17675","17675","KIX","3992","ISG","2387","",0,"320","Kansai International Airport","Osaka","Japan","KIX","RJBB","Ishigaki Airport","Ishigaki"
"696","17675","17675","KIX","3992","KHH","2264","",0,"320","Kansai International Airport","Osaka","Japan","KIX","RJBB","Kaohsiung International Airport","Kaohsiung"
"697","17675","17675","KIX","3992","KOJ","2307","",0,"320","Kansai International Airport","Osaka","Japan","KIX","RJBB","Kagoshima Airport","Kagoshima"
"698","17675","17675","KIX","3992","MYJ","2333","",0,"320","Kansai International Airport","Osaka","Japan","KIX","RJBB","Matsuyama Airport","Matsuyama"
"699","17675","17675","KIX","3992","NGS","2313","",0,"320","Kansai International Airport","Osaka","Japan","KIX","RJBB","Nagasaki Airport","Nagasaki"
"700","17675","17675","KIX","3992","NRT","2279","",0,"320","Kansai International Airport","Osaka","Japan","KIX","RJBB","Narita International Airport","Tokyo"
"701","17675","17675","KIX","3992","OKA","2384","",0,"320","Kansai International Airport","Osaka","Japan","KIX","RJBB","Naha Airport","Okinawa"
"702","17675","17675","KIX","3992","PUS","2372","",0,"320","Kansai International Airport","Osaka","Japan","KIX","RJBB","Gimhae International Airport","Busan"
"703","17675","17675","KIX","3992","SDJ","2347","",0,"320","Kansai International Airport","Osaka","Japan","KIX","RJBB","Sendai Airport","Sendai"
"704","17675","17675","KIX","3992","TPE","2276","",0,"320","Kansai International Airport","Osaka","Japan","KIX","RJBB","Taiwan Taoyuan International Airport","Taipei"
"705","17675","17675","KOJ","2307","KIX","3992","",0,"320","Kagoshima Airport","Kagoshima","Japan","KOJ","RJFK","Kansai International Airport","Osaka"
"706","17675","17675","MYJ","2333","KIX","3992","",0,"320","Matsuyama Airport","Matsuyama","Japan","MYJ","RJOM","Kansai International Airport","Osaka"
"707","17675","17675","NGS","2313","KIX","3992","",0,"320","Nagasaki Airport","Nagasaki","Japan","NGS","RJFU","Kansai International Airport","Osaka"
"708","17675","17675","NRT","2279","KIX","3992","",0,"320","Narita International Airport","Tokyo","Japan","NRT","RJAA","Kansai International Airport","Osaka"
"709","17675","17675","OKA","2384","ISG","2387","",0,"320","Naha Airport","Okinawa","Japan","OKA","ROAH","Ishigaki Airport","Ishigaki"
"710","17675","17675","OKA","2384","KIX","3992","",0,"320","Naha Airport","Okinawa","Japan","OKA","ROAH","Kansai International Airport","Osaka"
"711","17675","17675","OKA","2384","TPE","2276","",0,"320","Naha Airport","Okinawa","Japan","OKA","ROAH","Taiwan Taoyuan International Airport","Taipei"
"712","17675","17675","SDJ","2347","KIX","3992","",0,"320","Sendai Airport","Sendai","Japan","SDJ","RJSS","Kansai International Airport","Osaka"
"713","1758","1758","CTS","2287","PVG","3406","",0,"321 320","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Shanghai Pudong International Airport","Shanghai"
"714","1758","1758","FUK","2305","PVG","3406","",0,"320 738","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Shanghai Pudong International Airport","Shanghai"
"715","1758","1758","FUK","2305","TAO","3390","",0,"319","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Liuting Airport","Qingdao"
"716","1758","1758","HIJ","2326","PVG","3406","",0,"320","Hiroshima Airport","Hiroshima","Japan","HIJ","RJOA","Shanghai Pudong International Airport","Shanghai"
"717","1758","1758","HND","2359","PEK","3364","Y",0,"767","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Beijing Capital International Airport","Beijing"
"718","1758","1758","HND","2359","SHA","3391","",0,"321","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Shanghai Hongqiao International Airport","Shanghai"
"719","1758","1758","KIJ","4381","PVG","3406","",0,"319","Niigata Airport","Niigata","Japan","KIJ","RJSN","Shanghai Pudong International Airport","Shanghai"
"720","1758","1758","KIX","3992","NKG","3388","",0,"320","Kansai International Airport","Osaka","Japan","KIX","RJBB","Nanjing Lukou Airport","Nanjing"
"721","1758","1758","KIX","3992","PVG","3406","",0,"321 738","Kansai International Airport","Osaka","Japan","KIX","RJBB","Shanghai Pudong International Airport","Shanghai"
"722","1758","1758","KIX","3992","TAO","3390","",0,"320","Kansai International Airport","Osaka","Japan","KIX","RJBB","Liuting Airport","Qingdao"
"723","1758","1758","KIX","3992","YNT","3392","",0,"320","Kansai International Airport","Osaka","Japan","KIX","RJBB","Yantai Laishan Airport","Yantai"
"724","1758","1758","KMQ","2322","PVG","3406","",0,"319","Komatsu Airport","Kanazawa","Japan","KMQ","RJNK","Shanghai Pudong International Airport","Shanghai"
"725","1758","1758","KOJ","2307","PVG","3406","",0,"319","Kagoshima Airport","Kagoshima","Japan","KOJ","RJFK","Shanghai Pudong International Airport","Shanghai"
"726","1758","1758","MYJ","2333","PVG","3406","",0,"319","Matsuyama Airport","Matsuyama","Japan","MYJ","RJOM","Shanghai Pudong International Airport","Shanghai"
"727","1758","1758","NGO","3942","PVG","3406","",0,"320","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Shanghai Pudong International Airport","Shanghai"
"728","1758","1758","NGO","3942","TAO","3390","",0,"321","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Liuting Airport","Qingdao"
"729","1758","1758","NGO","3942","TSN","3368","Y",0,"73H","Chubu Centrair International Airport","Nagoya","Japan","NGO","RJGG","Tianjin Binhai International Airport","Tianjin"
"730","1758","1758","NGS","2313","PVG","3406","",0,"319","Nagasaki Airport","Nagasaki","Japan","NGS","RJFU","Shanghai Pudong International Airport","Shanghai"
"731","1758","1758","NRT","2279","CAN","3370","Y",0,"767","Narita International Airport","Tokyo","Japan","NRT","RJAA","Guangzhou Baiyun International Airport","Guangzhou"
"732","1758","1758","NRT","2279","DLC","3404","Y",0,"767","Narita International Airport","Tokyo","Japan","NRT","RJAA","Zhoushuizi Airport","Dalian"
"733","1758","1758","NRT","2279","NKG","3388","",0,"320","Narita International Airport","Tokyo","Japan","NRT","RJAA","Nanjing Lukou Airport","Nanjing"
"734","1758","1758","NRT","2279","PEK","3364","Y",0,"73H 767","Narita International Airport","Tokyo","Japan","NRT","RJAA","Beijing Capital International Airport","Beijing"
"735","1758","1758","NRT","2279","PVG","3406","",0,"321 333 332","Narita International Airport","Tokyo","Japan","NRT","RJAA","Shanghai Pudong International Airport","Shanghai"
"736","1758","1758","OKA","2384","PVG","3406","",0,"320","Naha Airport","Okinawa","Japan","OKA","ROAH","Shanghai Pudong International Airport","Shanghai"
"737","1758","1758","OKJ","2327","PVG","3406","",0,"320","Okayama Airport","Okayama","Japan","OKJ","RJOB","Shanghai Pudong International Airport","Shanghai"
"738","1758","1758","TOY","2324","PVG","3406","Y",0,"738","Toyama Airport","Toyama","Japan","TOY","RJNT","Shanghai Pudong International Airport","Shanghai"
"739","324","324","AKJ","2299","HND","2359","Y",0,"737 763 735","Asahikawa Airport","Asahikawa","Japan","AKJ","RJEC","Tokyo Haneda International Airport","Tokyo"
"740","324","324","AKJ","2299","NGO","3942","",0,"737","Asahikawa Airport","Asahikawa","Japan","AKJ","RJEC","Chubu Centrair International Airport","Nagoya"
"741","324","324","AKJ","2299","TPE","2276","Y",0,"332","Asahikawa Airport","Asahikawa","Japan","AKJ","RJEC","Taiwan Taoyuan International Airport","Taipei"
"742","324","324","AXT","2345","CTS","2287","Y",0,"DH8","Akita Airport","Akita","Japan","AXT","RJSK","New Chitose Airport","Sapporo"
"743","324","324","AXT","2345","HND","2359","",0,"787 767 737 738","Akita Airport","Akita","Japan","AXT","RJSK","Tokyo Haneda International Airport","Tokyo"
"744","324","324","AXT","2345","ITM","2334","Y",0,"DH8","Akita Airport","Akita","Japan","AXT","RJSK","Osaka International Airport","Osaka"
"745","324","324","AXT","2345","NGO","3942","Y",0,"DH8","Akita Airport","Akita","Japan","AXT","RJSK","Chubu Centrair International Airport","Nagoya"
"746","324","324","CTS","2287","AXT","2345","Y",0,"DH8","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Akita Airport","Akita"
"747","324","324","CTS","2287","FKS","5999","Y",0,"737 735","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Fukushima Airport","Fukushima"
"748","324","324","CTS","2287","FUK","2305","",0,"772 767","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Fukuoka Airport","Fukuoka"
"749","324","324","CTS","2287","GUM","2246","Y",0,"738","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Antonio B. Won Pat International Airport","Agana"
"750","324","324","CTS","2287","HIJ","2326","",0,"320","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Hiroshima Airport","Hiroshima"
"751","324","324","CTS","2287","HKD","2288","Y",0,"DH8","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Hakodate Airport","Hakodate"
"752","324","324","CTS","2287","HND","2359","",0,"772 773 787 320 767 737","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Tokyo Haneda International Airport","Tokyo"
"753","324","324","CTS","2287","ITM","2334","",0,"320 772","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Osaka International Airport","Osaka"
"754","324","324","CTS","2287","KIJ","4381","Y",0,"737 DH8","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Niigata Airport","Niigata"
"755","324","324","CTS","2287","KIX","3992","",0,"737","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Kansai International Airport","Osaka"
"756","324","324","CTS","2287","KMQ","2322","Y",0,"737","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Komatsu Airport","Kanazawa"
"757","324","324","CTS","2287","KUH","5994","",0,"737","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Kushiro Airport","Kushiro"
"758","324","324","CTS","2287","MMB","2290","",0,"DH8","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Memanbetsu Airport","Memanbetsu"
"759","324","324","CTS","2287","NGO","3942","",0,"767 320 737","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Chubu Centrair International Airport","Nagoya"
"760","324","324","CTS","2287","NRT","2279","",0,"320 737","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Narita International Airport","Tokyo"
"761","324","324","CTS","2287","OKA","2384","Y",0,"737","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Naha Airport","Okinawa"
"762","324","324","CTS","2287","OKJ","2327","Y",0,"737","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Okayama Airport","Okayama"
"763","324","324","CTS","2287","PEK","3364","Y",0,"738","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Beijing Capital International Airport","Beijing"
"764","324","324","CTS","2287","SDJ","2347","",0,"735 737","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Sendai Airport","Sendai"
"765","324","324","CTS","2287","SHB","2291","",0,"DH8","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Nakashibetsu Airport","Nakashibetsu"
"766","324","324","CTS","2287","TOY","2324","Y",0,"737 735","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Toyama Airport","Toyama"
"767","324","324","CTS","2287","TPE","2276","Y",0,"332","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Taiwan Taoyuan International Airport","Taipei"
"768","324","324","CTS","2287","UKB","3943","",0,"737","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Kobe Airport","Kobe"
"769","324","324","CTS","2287","WKJ","2294","",0,"DH8","New Chitose Airport","Sapporo","Japan","CTS","RJCC","Wakkanai Airport","Wakkanai"
"770","324","324","FKS","5999","CTS","2287","Y",0,"737 735","Fukushima Airport","Fukushima","Japan","FKS","RJSF","New Chitose Airport","Sapporo"
"771","324","324","FKS","5999","ITM","2334","Y",0,"735 CRJ DH8 CR7","Fukushima Airport","Fukushima","Japan","FKS","RJSF","Osaka International Airport","Osaka"
"772","324","324","FUJ","2304","FUK","2305","",0,"DH8","Fukue Airport","Fukue","Japan","FUJ","RJFE","Fukuoka Airport","Fukuoka"
"773","324","324","FUJ","2304","NGS","2313","Y",0,"DH2","Fukue Airport","Fukue","Japan","FUJ","RJFE","Nagasaki Airport","Nagasaki"
"774","324","324","FUK","2305","CJU","2370","Y",0,"320","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Jeju International Airport","Cheju"
"775","324","324","FUK","2305","CTS","2287","",0,"772 767","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","New Chitose Airport","Sapporo"
"776","324","324","FUK","2305","DLC","3404","Y",0,"738","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Zhoushuizi Airport","Dalian"
"777","324","324","FUK","2305","FUJ","2304","Y",0,"DH8 DH2","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Fukue Airport","Fukue"
"778","324","324","FUK","2305","GUM","2246","Y",0,"738 73G","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Antonio B. Won Pat International Airport","Agana"
"779","324","324","FUK","2305","HND","2359","",0,"773 772 767 787 738","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Tokyo Haneda International Airport","Tokyo"
"780","324","324","FUK","2305","ICN","3930","Y",0,"333 321 77L 763","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Incheon International Airport","Seoul"
"781","324","324","FUK","2305","ISG","2387","",0,"735","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Ishigaki Airport","Ishigaki"
"782","324","324","FUK","2305","ITM","2334","",0,"735 767 737","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Osaka International Airport","Osaka"
"783","324","324","FUK","2305","KIJ","4381","Y",0,"735","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Niigata Airport","Niigata"
"784","324","324","FUK","2305","KIX","3992","",0,"737","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Kansai International Airport","Osaka"
"785","324","324","FUK","2305","KMI","2308","Y",0,"DH8 CR7 CRJ","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Miyazaki Airport","Miyazaki"
"786","324","324","FUK","2305","KMQ","2322","",0,"735","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Komatsu Airport","Kanazawa"
"787","324","324","FUK","2305","NGO","3942","",0,"735 738 737","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Chubu Centrair International Airport","Nagoya"
"788","324","324","FUK","2305","NRT","2279","",0,"735 738","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Narita International Airport","Tokyo"
"789","324","324","FUK","2305","OKA","2384","",0,"735 767 738","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Naha Airport","Okinawa"
"790","324","324","FUK","2305","SDJ","2347","",0,"735","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Sendai Airport","Sendai"
"791","324","324","FUK","2305","SIN","3316","Y",0,"333","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Singapore Changi Airport","Singapore"
"792","324","324","FUK","2305","TPE","2276","Y",0,"332 333","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Taiwan Taoyuan International Airport","Taipei"
"793","324","324","FUK","2305","TSJ","2297","Y",0,"735 DH8","Fukuoka Airport","Fukuoka","Japan","FUK","RJFF","Tsushima Airport","Tsushima"
"794","324","324","HAC","2352","HND","2359","",0,"738 320","Hachijojima Airport","Hachijojima","Japan","HAC","RJTH","Tokyo Haneda International Airport","Tokyo"
"795","324","324","HIJ","2326","CTS","2287","",0,"320","Hiroshima Airport","Hiroshima","Japan","HIJ","RJOA","New Chitose Airport","Sapporo"
"796","324","324","HIJ","2326","DLC","3404","Y",0,"738","Hiroshima Airport","Hiroshima","Japan","HIJ","RJOA","Zhoushuizi Airport","Dalian"
"797","324","324","HIJ","2326","HND","2359","",0,"787 772 767 320","Hiroshima Airport","Hiroshima","Japan","HIJ","RJOA","Tokyo Haneda International Airport","Tokyo"
"798","324","324","HIJ","2326","ICN","3930","Y",0,"321","Hiroshima Airport","Hiroshima","Japan","HIJ","RJOA","Incheon International Airport","Seoul"
"799","324","324","HIJ","2326","NRT","2279","Y",0,"CR7","Hiroshima Airport","Hiroshima","Japan","HIJ","RJOA","Narita International Airport","Tokyo"
"800","324","324","HIJ","2326","OKA","2384","",0,"767","Hiroshima Airport","Hiroshima","Japan","HIJ","RJOA","Naha Airport","Okinawa"
"801","324","324","HIJ","2326","SDJ","2347","Y",0,"CR7 CRJ","Hiroshima Airport","Hiroshima","Japan","HIJ","RJOA","Sendai Airport","Sendai"
"802","324","324","HKD","2288","CTS","2287","Y",0,"DH8","Hakodate Airport","Hakodate","Japan","HKD","RJCH","New Chitose Airport","Sapporo"
"803","324","324","HKD","2288","HND","2359","",0,"772 767 320","Hakodate Airport","Hakodate","Japan","HKD","RJCH","Tokyo Haneda International Airport","Tokyo"
"804","324","324","HKD","2288","KIX","3992","",0,"737","Hakodate Airport","Hakodate","Japan","HKD","RJCH","Kansai International Airport","Osaka"
"805","324","324","HKD","2288","NGO","3942","",0,"320","Hakodate Airport","Hakodate","Japan","HKD","RJCH","Chubu Centrair International Airport","Nagoya"
"806","324","324","HKD","2288","TPE","2276","Y",0,"332","Hakodate Airport","Hakodate","Japan","HKD","RJCH","Taiwan Taoyuan International Airport","Taipei"
"807","324","324","HND","2359","AKJ","2299","Y",0,"737 763 735","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Asahikawa Airport","Asahikawa"
"808","324","324","HND","2359","AXT","2345","",0,"767 737 787 738","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Akita Airport","Akita"
"809","324","324","HND","2359","BKK","3885","",0,"777 747 763","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Suvarnabhumi Airport","Bangkok"
"810","324","324","HND","2359","CDG","1382","",0,"777","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Charles de Gaulle International Airport","Paris"
"811","324","324","HND","2359","CGK","3275","",0,"788","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Soekarno-Hatta International Airport","Jakarta"
"812","324","324","HND","2359","CTS","2287","",0,"737 773 772 787 767 320","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","New Chitose Airport","Sapporo"
"813","324","324","HND","2359","DPS","3940","",0,"332","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Ngurah Rai (Bali) International Airport","Denpasar"
"814","324","324","HND","2359","FRA","340","",0,"788 77W 744","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Frankfurt am Main International Airport","Frankfurt"
"815","324","324","HND","2359","FUK","2305","",0,"767 772 787 773 738","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Fukuoka Airport","Fukuoka"
"816","324","324","HND","2359","GMP","2378","",0,"777 77W","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Gimpo International Airport","Seoul"
"817","324","324","HND","2359","HAC","2352","",0,"738 320","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Hachijojima Airport","Hachijojima"
"818","324","324","HND","2359","HAN","3199","",0,"763","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Noi Bai International Airport","Hanoi"
"819","324","324","HND","2359","HIJ","2326","",0,"787 772 767 320","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Hiroshima Airport","Hiroshima"
"820","324","324","HND","2359","HKD","2288","",0,"772 767","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Hakodate Airport","Hakodate"
"821","324","324","HND","2359","HKG","3077","",0,"777","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Chek Lap Kok International Airport","Hong Kong"
"822","324","324","HND","2359","HNL","3728","Y",0,"763","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Honolulu International Airport","Honolulu"
"823","324","324","HND","2359","HSG","5996","",0,"320 737 738","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Saga Airport","Saga"
"824","324","324","HND","2359","ICN","3930","Y",0,"321","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Incheon International Airport","Seoul"
"825","324","324","HND","2359","ISG","2387","",0,"737 767","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Ishigaki Airport","Ishigaki"
"826","324","324","HND","2359","ITM","2334","",0,"320 772 773 787 767","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Osaka International Airport","Osaka"
"827","324","324","HND","2359","IWJ","5998","",0,"320 737","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Iwami Airport","Iwami"
"828","324","324","HND","2359","KCZ","2332","",0,"767 738","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Kochi Ryoma Airport","Kochi"
"829","324","324","HND","2359","KIX","3992","",0,"767 737 772","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Kansai International Airport","Osaka"
"830","324","324","HND","2359","KKJ","2311","Y",0,"320","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Kitakyushu Airport","Kitakyushu"
"831","324","324","HND","2359","KMI","2308","",0,"320 787 767","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Miyazaki Airport","Miyazaki"
"832","324","324","HND","2359","KMJ","2312","",0,"787 767 320","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Kumamoto Airport","Kumamoto"
"833","324","324","HND","2359","KMQ","2322","",0,"772 767 320 787","Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT","Komatsu Airport","Kanazawa"
